"PrefectureCode","MunicipalityCode","MunicipalityCodeInt","PrefectureJP","PrefectureKana","PrefectureEN","MunicipalityJP","MunicipalityKana","MunicipalityRomaji","MunicipalityEN"
"01","01647",1647,北海道,ホッカイドウ,Hokkaido,足寄郡足寄町,アショログンアショロチョウ,Ashoro Gun Ashoro Cho,Ashoro District Ashoro Town
"01","01648",1648,北海道,ホッカイドウ,Hokkaido,足寄郡陸別町,アショログンリクベツチョウ,Ashoro Gun Rikubetsu Cho,Ashoro District Rikubetsu Town
"01","01649",1649,北海道,ホッカイドウ,Hokkaido,十勝郡浦幌町,トカチグンウラホロチョウ,Tokachi Gun Urahoro Cho,Tokachi District Urahoro Town
"01","01661",1661,北海道,ホッカイドウ,Hokkaido,釧路郡釧路町,クシログンクシロチョウ,Kushiro Gun Kushiro Cho,Kushiro District Kushiro Town
"01","01662",1662,北海道,ホッカイドウ,Hokkaido,厚岸郡厚岸町,アッケシグンアッケシチョウ,Akkeshi Gun Akkeshi Cho,Akkeshi District Akkeshi Town
"01","01663",1663,北海道,ホッカイドウ,Hokkaido,厚岸郡浜中町,アッケシグンハマナカチョウ,Akkeshi Gun Hamanaka Cho,Akkeshi District Hamanaka Town
"01","01664",1664,北海道,ホッカイドウ,Hokkaido,川上郡標茶町,カワカミグンシベチャチョウ,Kawakami Gun Shibecha Cho,Kawakami District Shibecha Town
"01","01665",1665,北海道,ホッカイドウ,Hokkaido,川上郡弟子屈町,カワカミグンテシカガチョウ,Kawakami Gun Teshikaga Cho,Kawakami District Teshikaga Town
"01","01667",1667,北海道,ホッカイドウ,Hokkaido,阿寒郡鶴居村,アカングンツルイムラ,Akan Gun Tsurui Mura,Akan District Tsurui Village
"01","01668",1668,北海道,ホッカイドウ,Hokkaido,白糠郡白糠町,シラヌカグンシラヌカチョウ,Shiranuka Gun Shiranuka Cho,Shiranuka District Shiranuka Town
"01","01691",1691,北海道,ホッカイドウ,Hokkaido,野付郡別海町,ノツケグンベツカイチョウ,Notsuke Gun Betsukai Cho,Notsuke District Betsukai Town
"01","01692",1692,北海道,ホッカイドウ,Hokkaido,標津郡中標津町,シベツグンナカシベツチョウ,Shibetsu Gun Nakashibetsu Cho,Shibetsu District Nakashibetsu Town
"01","01693",1693,北海道,ホッカイドウ,Hokkaido,標津郡標津町,シベツグンシベツチョウ,Shibetsu Gun Shibetsu Cho,Shibetsu District Shibetsu Town
"01","01694",1694,北海道,ホッカイドウ,Hokkaido,目梨郡羅臼町,メナシグンラウスチョウ,Menashi Gun Rausu Cho,Menashi District Rausu Town
"02","02201",2201,青森県,アオモリケン,Aomori,青森市,アオモリシ,Aomori Shi,Aomori City
"02","02202",2202,青森県,アオモリケン,Aomori,弘前市,ヒロサキシ,Hirosaki Shi,Hirosaki City
"02","02203",2203,青森県,アオモリケン,Aomori,八戸市,ハチノヘシ,Hachinohe Shi,Hachinohe City
"02","02204",2204,青森県,アオモリケン,Aomori,黒石市,クロイシシ,Kuroishi Shi,Kuroishi City
"02","02205",2205,青森県,アオモリケン,Aomori,五所川原市,ゴショガワラシ,Goshogawara Shi,Goshogawara City
"02","02206",2206,青森県,アオモリケン,Aomori,十和田市,トワダシ,Towada Shi,Towada City
"02","02207",2207,青森県,アオモリケン,Aomori,三沢市,ミサワシ,Misawa Shi,Misawa City
"02","02208",2208,青森県,アオモリケン,Aomori,むつ市,ムツシ,Mutsu Shi,Mutsu City
"02","02209",2209,青森県,アオモリケン,Aomori,つがる市,ツガルシ,Tsugaru Shi,Tsugaru City
"02","02210",2210,青森県,アオモリケン,Aomori,平川市,ヒラカワシ,Hirakawa Shi,Hirakawa City
"02","02301",2301,青森県,アオモリケン,Aomori,東津軽郡平内町,ヒガシツガルグンヒラナイマチ,Higashitsugaru Gun Hiranai Machi,Higashitsugaru District Hiranai Town
"02","02303",2303,青森県,アオモリケン,Aomori,東津軽郡今別町,ヒガシツガルグンイマベツマチ,Higashitsugaru Gun Imabetsu Machi,Higashitsugaru District Imabetsu Town
"02","02304",2304,青森県,アオモリケン,Aomori,東津軽郡蓬田村,ヒガシツガルグンヨモギタムラ,Higashitsugaru Gun Yomogita Mura,Higashitsugaru District Yomogita Village
"02","02307",2307,青森県,アオモリケン,Aomori,東津軽郡外ケ浜町,ヒガシツガルグンソトガハママチ,Higashitsugaru Gun Sotogahama Machi,Higashitsugaru District Sotogahama Town
"02","02321",2321,青森県,アオモリケン,Aomori,西津軽郡鰺ヶ沢町,ニシツガルグンアジガサワマチ,Nishitsugaru Gun Ajigasawa Machi,Nishitsugaru District Ajigasawa Town
"02","02323",2323,青森県,アオモリケン,Aomori,西津軽郡深浦町,ニシツガルグンフカウラマチ,Nishitsugaru Gun Fukaura Machi,Nishitsugaru District Fukaura Town
"02","02343",2343,青森県,アオモリケン,Aomori,中津軽郡西目屋村,ナカツガルグンニシメヤムラ,Nakatsugaru Gun Nishimeya Mura,Nakatsugaru District Nishimeya Village
"02","02361",2361,青森県,アオモリケン,Aomori,南津軽郡藤崎町,ミナミツガルグンフジサキマチ,Minamitsugaru Gun Fujisaki Machi,Minamitsugaru District Fujisaki Town
"02","02362",2362,青森県,アオモリケン,Aomori,南津軽郡大鰐町,ミナミツガルグンオオワニマチ,Minamitsugaru Gun Owani Machi,Minamitsugaru District Owani Town
"02","02367",2367,青森県,アオモリケン,Aomori,南津軽郡田舎館村,ミナミツガルグンイナカダテムラ,Minamitsugaru Gun Inakadate Mura,Minamitsugaru District Inakadate Village
"02","02381",2381,青森県,アオモリケン,Aomori,北津軽郡板柳町,キタツガルグンイタヤナギマチ,Kitatsugaru Gun Itayanagi Machi,Kitatsugaru District Itayanagi Town
"02","02384",2384,青森県,アオモリケン,Aomori,北津軽郡鶴田町,キタツガルグンツルタマチ,Kitatsugaru Gun Tsuruta Machi,Kitatsugaru District Tsuruta Town
"02","02387",2387,青森県,アオモリケン,Aomori,北津軽郡中泊町,キタツガルグンナカドマリマチ,Kitatsugaru Gun Nakadomari Machi,Kitatsugaru District Nakadomari Town
"02","02401",2401,青森県,アオモリケン,Aomori,上北郡野辺地町,カミキタグンノヘジマチ,Kamikita Gun Noheji Machi,Kamikita District Noheji Town
"02","02402",2402,青森県,アオモリケン,Aomori,上北郡七戸町,カミキタグンシチノヘマチ,Kamikita Gun Shichinohe Machi,Kamikita District Shichinohe Town
"02","02405",2405,青森県,アオモリケン,Aomori,上北郡六戸町,カミキタグンロクノヘマチ,Kamikita Gun Rokunohe Machi,Kamikita District Rokunohe Town
"02","02406",2406,青森県,アオモリケン,Aomori,上北郡横浜町,カミキタグンヨコハママチ,Kamikita Gun Yokohama Machi,Kamikita District Yokohama Town
"02","02408",2408,青森県,アオモリケン,Aomori,上北郡東北町,カミキタグントウホクマチ,Kamikita Gun Tohoku Machi,Kamikita District Tohoku Town
"02","02411",2411,青森県,アオモリケン,Aomori,上北郡六ヶ所村,カミキタグンロッカショムラ,Kamikita Gun Rokkasho Mura,Kamikita District Rokkasho Village
"02","02412",2412,青森県,アオモリケン,Aomori,上北郡おいらせ町,カミキタグンオイラセチョウ,Kamikita Gun Oirase Cho,Kamikita District Oirase Town
"02","02423",2423,青森県,アオモリケン,Aomori,下北郡大間町,シモキタグンオオママチ,Shimokita Gun Oma Machi,Shimokita District Oma Town
"02","02424",2424,青森県,アオモリケン,Aomori,下北郡東通村,シモキタグンヒガシドオリムラ,Shimokita Gun Higashidori Mura,Shimokita District Higashidori Village
"02","02425",2425,青森県,アオモリケン,Aomori,下北郡風間浦村,シモキタグンカザマウラムラ,Shimokita Gun Kazamaura Mura,Shimokita District Kazamaura Village
"02","02426",2426,青森県,アオモリケン,Aomori,下北郡佐井村,シモキタグンサイムラ,Shimokita Gun Sai Mura,Shimokita District Sai Village
"02","02441",2441,青森県,アオモリケン,Aomori,三戸郡三戸町,サンノヘグンサンノヘマチ,Sannohe Gun Sannohe Machi,Sannohe District Sannohe Town
"02","02442",2442,青森県,アオモリケン,Aomori,三戸郡五戸町,サンノヘグンゴノヘマチ,Sannohe Gun Gonohe Machi,Sannohe District Gonohe Town
"02","02443",2443,青森県,アオモリケン,Aomori,三戸郡田子町,サンノヘグンタッコマチ,Sannohe Gun Takko Machi,Sannohe District Takko Town
"02","02445",2445,青森県,アオモリケン,Aomori,三戸郡南部町,サンノヘグンナンブチョウ,Sannohe Gun Nambu Cho,Sannohe District Nambu Town
"02","02446",2446,青森県,アオモリケン,Aomori,三戸郡階上町,サンノヘグンハシカミチョウ,Sannohe Gun Hashikami Cho,Sannohe District Hashikami Town
"02","02450",2450,青森県,アオモリケン,Aomori,三戸郡新郷村,サンノヘグンシンゴウムラ,Sannohe Gun Shingo Mura,Sannohe District Shingo Village
"03","03201",3201,岩手県,イワテケン,Iwate,盛岡市,モリオカシ,Morioka Shi,Morioka City
"03","03202",3202,岩手県,イワテケン,Iwate,宮古市,ミヤコシ,Miyako Shi,Miyako City
"03","03203",3203,岩手県,イワテケン,Iwate,大船渡市,オオフナトシ,Ofunato Shi,Ofunato City
"03","03205",3205,岩手県,イワテケン,Iwate,花巻市,ハナマキシ,Hanamaki Shi,Hanamaki City
"03","03206",3206,岩手県,イワテケン,Iwate,北上市,キタカミシ,Kitakami Shi,Kitakami City
"03","03207",3207,岩手県,イワテケン,Iwate,久慈市,クジシ,Kuji Shi,Kuji City
"03","03208",3208,岩手県,イワテケン,Iwate,遠野市,トオノシ,Tono Shi,Tono City
"03","03209",3209,岩手県,イワテケン,Iwate,一関市,イチノセキシ,Ichinoseki Shi,Ichinoseki City
"03","03210",3210,岩手県,イワテケン,Iwate,陸前高田市,リクゼンタカタシ,Rikuzentakata Shi,Rikuzentakata City
"03","03211",3211,岩手県,イワテケン,Iwate,釜石市,カマイシシ,Kamaishi Shi,Kamaishi City
"03","03213",3213,岩手県,イワテケン,Iwate,二戸市,ニノヘシ,Ninohe Shi,Ninohe City
"03","03214",3214,岩手県,イワテケン,Iwate,八幡平市,ハチマンタイシ,Hachimantai Shi,Hachimantai City
"03","03215",3215,岩手県,イワテケン,Iwate,奥州市,オウシュウシ,Oshu Shi,Oshu City
"03","03216",3216,岩手県,イワテケン,Iwate,滝沢市,タキザワシ,Takizawa Shi,Takizawa City
"03","03301",3301,岩手県,イワテケン,Iwate,岩手郡雫石町,イワテグンシズクイシチョウ,Iwate Gun Shizukuishi Cho,Iwate District Shizukuishi Town
"03","03302",3302,岩手県,イワテケン,Iwate,岩手郡葛巻町,イワテグンクズマキマチ,Iwate Gun Kuzumaki Machi,Iwate District Kuzumaki Town
"03","03303",3303,岩手県,イワテケン,Iwate,岩手郡岩手町,イワテグンイワテマチ,Iwate Gun Iwate Machi,Iwate District Iwate Town
"03","03321",3321,岩手県,イワテケン,Iwate,紫波郡紫波町,シワグンシワチョウ,Shiwa Gun Shiwa Cho,Shiwa District Shiwa Town
"03","03322",3322,岩手県,イワテケン,Iwate,紫波郡矢巾町,シワグンヤハバチョウ,Shiwa Gun Yahaba Cho,Shiwa District Yahaba Town
"03","03366",3366,岩手県,イワテケン,Iwate,和賀郡西和賀町,ワガグンニシワガマチ,Waga Gun Nishiwaga Machi,Waga District Nishiwaga Town
"03","03381",3381,岩手県,イワテケン,Iwate,胆沢郡金ケ崎町,イサワグンカネガサキチョウ,Isawa Gun Kanegasaki Cho,Isawa District Kanegasaki Town
"03","03402",3402,岩手県,イワテケン,Iwate,西磐井郡平泉町,ニシイワイグンヒライズミチョウ,Nishiiwai Gun Hiraizumi Cho,Nishiiwai District Hiraizumi Town
"03","03441",3441,岩手県,イワテケン,Iwate,気仙郡住田町,ケセングンスミタチョウ,Kesen Gun Sumita Cho,Kesen District Sumita Town
"03","03461",3461,岩手県,イワテケン,Iwate,上閉伊郡大槌町,カミヘイグンオオツチチョウ,Kamihei Gun Otsuchi Cho,Kamihei District Otsuchi Town
"03","03482",3482,岩手県,イワテケン,Iwate,下閉伊郡山田町,シモヘイグンヤマダマチ,Shimohei Gun Yamada Machi,Shimohei District Yamada Town
"03","03483",3483,岩手県,イワテケン,Iwate,下閉伊郡岩泉町,シモヘイグンイワイズミチョウ,Shimohei Gun Iwaizumi Cho,Shimohei District Iwaizumi Town
"03","03484",3484,岩手県,イワテケン,Iwate,下閉伊郡田野畑村,シモヘイグンタノハタムラ,Shimohei Gun Tanohata Mura,Shimohei District Tanohata Village
"03","03485",3485,岩手県,イワテケン,Iwate,下閉伊郡普代村,シモヘイグンフダイムラ,Shimohei Gun Fudai Mura,Shimohei District Fudai Village
"03","03501",3501,岩手県,イワテケン,Iwate,九戸郡軽米町,クノヘグンカルマイマチ,Kunohe Gun Karumai Machi,Kunohe District Karumai Town
"03","03503",3503,岩手県,イワテケン,Iwate,九戸郡野田村,クノヘグンノダムラ,Kunohe Gun Noda Mura,Kunohe District Noda Village
"03","03506",3506,岩手県,イワテケン,Iwate,九戸郡九戸村,クノヘグンクノヘムラ,Kunohe Gun Kunohe Mura,Kunohe District Kunohe Village
"03","03507",3507,岩手県,イワテケン,Iwate,九戸郡洋野町,クノヘグンヒロノチョウ,Kunohe Gun Hirono Cho,Kunohe District Hirono Town
"03","03524",3524,岩手県,イワテケン,Iwate,二戸郡一戸町,ニノヘグンイチノヘマチ,Ninohe Gun Ichinohe Machi,Ninohe District Ichinohe Town
"04","04101",4101,宮城県,ミヤギケン,Miyagi,仙台市青葉区,センダイシアオバク,Sendai Shi Aoba Ku,"Aoba Ward,Sendai City"
"04","04102",4102,宮城県,ミヤギケン,Miyagi,仙台市宮城野区,センダイシミヤギノク,Sendai Shi Miyagino Ku,"Miyagino Ward,Sendai City"
"04","04103",4103,宮城県,ミヤギケン,Miyagi,仙台市若林区,センダイシワカバヤシク,Sendai Shi Wakabayashi Ku,"Wakabayashi Ward,Sendai City"
"04","04104",4104,宮城県,ミヤギケン,Miyagi,仙台市太白区,センダイシタイハクク,Sendai Shi Taihaku Ku,"Taihaku Ward,Sendai City"
"04","04105",4105,宮城県,ミヤギケン,Miyagi,仙台市泉区,センダイシイズミク,Sendai Shi Izumi Ku,"Izumi Ward,Sendai City"
"04","04202",4202,宮城県,ミヤギケン,Miyagi,石巻市,イシノマキシ,Ishinomaki Shi,Ishinomaki City
"04","04203",4203,宮城県,ミヤギケン,Miyagi,塩竈市,シオガマシ,Shiogama Shi,Shiogama City
"04","04205",4205,宮城県,ミヤギケン,Miyagi,気仙沼市,ケセンヌマシ,Kesennuma Shi,Kesennuma City
"04","04206",4206,宮城県,ミヤギケン,Miyagi,白石市,シロイシシ,Shiroishi Shi,Shiroishi City
"04","04207",4207,宮城県,ミヤギケン,Miyagi,名取市,ナトリシ,Natori Shi,Natori City
"04","04208",4208,宮城県,ミヤギケン,Miyagi,角田市,カクダシ,Kakuda Shi,Kakuda City
"04","04209",4209,宮城県,ミヤギケン,Miyagi,多賀城市,タガジョウシ,Tagajo Shi,Tagajo City
"04","04211",4211,宮城県,ミヤギケン,Miyagi,岩沼市,イワヌマシ,Iwanuma Shi,Iwanuma City
"04","04212",4212,宮城県,ミヤギケン,Miyagi,登米市,トメシ,Tome Shi,Tome City
"04","04213",4213,宮城県,ミヤギケン,Miyagi,栗原市,クリハラシ,Kurihara Shi,Kurihara City
"04","04214",4214,宮城県,ミヤギケン,Miyagi,東松島市,ヒガシマツシマシ,Higashimatsushima Shi,Higashimatsushima City
"04","04215",4215,宮城県,ミヤギケン,Miyagi,大崎市,オオサキシ,Osaki Shi,Osaki City
"04","04216",4216,宮城県,ミヤギケン,Miyagi,富谷市,トミヤシ,Tomiya Shi,Tomiya City
"04","04301",4301,宮城県,ミヤギケン,Miyagi,刈田郡蔵王町,カッタグンザオウマチ,Katta Gun Zao Machi,Katta District Zao Town
"04","04302",4302,宮城県,ミヤギケン,Miyagi,刈田郡七ヶ宿町,カッタグンシチカシュクマチ,Katta Gun Shichikashuku Machi,Katta District Shichikashuku Town
"04","04321",4321,宮城県,ミヤギケン,Miyagi,柴田郡大河原町,シバタグンオオガワラマチ,Shibata Gun Ogawara Machi,Shibata District Ogawara Town
"04","04322",4322,宮城県,ミヤギケン,Miyagi,柴田郡村田町,シバタグンムラタマチ,Shibata Gun Murata Machi,Shibata District Murata Town
"04","04323",4323,宮城県,ミヤギケン,Miyagi,柴田郡柴田町,シバタグンシバタマチ,Shibata Gun Shibata Machi,Shibata District Shibata Town
"04","04324",4324,宮城県,ミヤギケン,Miyagi,柴田郡川崎町,シバタグンカワサキマチ,Shibata Gun Kawasaki Machi,Shibata District Kawasaki Town
"04","04341",4341,宮城県,ミヤギケン,Miyagi,伊具郡丸森町,イググンマルモリマチ,Igu Gun Marumori Machi,Igu District Marumori Town
"04","04361",4361,宮城県,ミヤギケン,Miyagi,亘理郡亘理町,ワタリグンワタリチョウ,Watari Gun Watari Cho,Watari District Watari Town
"04","04362",4362,宮城県,ミヤギケン,Miyagi,亘理郡山元町,ワタリグンヤマモトチョウ,Watari Gun Yamamoto Cho,Watari District Yamamoto Town
"04","04401",4401,宮城県,ミヤギケン,Miyagi,宮城郡松島町,ミヤギグンマツシママチ,Miyagi Gun Matsushima Machi,Miyagi District Matsushima Town
"04","04404",4404,宮城県,ミヤギケン,Miyagi,宮城郡七ヶ浜町,ミヤギグンシチガハママチ,Miyagi Gun Shichigahama Machi,Miyagi District Shichigahama Town
"04","04406",4406,宮城県,ミヤギケン,Miyagi,宮城郡利府町,ミヤギグンリフチョウ,Miyagi Gun Rifu Cho,Miyagi District Rifu Town
"04","04421",4421,宮城県,ミヤギケン,Miyagi,黒川郡大和町,クロカワグンタイワチョウ,Kurokawa Gun Taiwa Cho,Kurokawa District Taiwa Town
"04","04422",4422,宮城県,ミヤギケン,Miyagi,黒川郡大郷町,クロカワグンオオサトチョウ,Kurokawa Gun Osato Cho,Kurokawa District Osato Town
"04","04424",4424,宮城県,ミヤギケン,Miyagi,黒川郡大衡村,クロカワグンオオヒラムラ,Kurokawa Gun Ohira Mura,Kurokawa District Ohira Village
"04","04444",4444,宮城県,ミヤギケン,Miyagi,加美郡色麻町,カミグンシカマチョウ,Kami Gun Shikama Cho,Kami District Shikama Town
